REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_0_beta_0.2.pcm	 0.210	 1.050	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_0_beta_0.3.pcm	 3.468	 3.510	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_0_beta_0.4.pcm	 0.364	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_0_beta_0.5.pcm	 0.365	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-15_beta_0.2.pcm	 0.292	 1.057	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_15_beta_0.2.pcm	 0.058	 1.040	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-15_beta_0.3.pcm	 0.499	 1.077	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_15_beta_0.3.pcm	 0.488	 1.076	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-15_beta_0.4.pcm	 0.540	 1.082	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_15_beta_0.4.pcm	 0.507	 1.078	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-15_beta_0.5.pcm	 0.406	 1.067	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_15_beta_0.5.pcm	 0.405	 1.067	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-30_beta_0.2.pcm	 0.239	 1.052	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_30_beta_0.2.pcm	 0.120	 1.044	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-30_beta_0.3.pcm	 0.459	 1.073	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_30_beta_0.3.pcm	 0.642	 1.095	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-30_beta_0.4.pcm	 0.402	 1.067	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_30_beta_0.4.pcm	 0.439	 1.071	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-30_beta_0.5.pcm	 0.770	 1.115	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_30_beta_0.5.pcm	 0.513	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-45_beta_0.2.pcm	 0.648	 1.096	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_45_beta_0.2.pcm	 0.445	 1.071	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-45_beta_0.3.pcm	 0.718	 1.107	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_45_beta_0.3.pcm	 0.512	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-45_beta_0.4.pcm	 0.526	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_45_beta_0.4.pcm	 0.543	 1.082	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-45_beta_0.5.pcm	 0.534	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_45_beta_0.5.pcm	 0.329	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-60_beta_0.2.pcm	 0.257	 1.054	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_60_beta_0.2.pcm	 0.370	 1.064	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-60_beta_0.3.pcm	 0.757	 1.113	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_60_beta_0.3.pcm	 0.348	 1.062	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-60_beta_0.4.pcm	 0.525	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_60_beta_0.4.pcm	 0.551	 1.083	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-60_beta_0.5.pcm	 0.582	 1.087	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_60_beta_0.5.pcm	 0.444	 1.071	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-75_beta_0.2.pcm	 0.492	 1.076	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_75_beta_0.2.pcm	 0.431	 1.070	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-75_beta_0.3.pcm	 0.456	 1.072	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_75_beta_0.3.pcm	 0.573	 1.086	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-75_beta_0.4.pcm	 0.588	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_75_beta_0.4.pcm	 0.437	 1.070	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-75_beta_0.5.pcm	 0.620	 1.092	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_75_beta_0.5.pcm	 0.372	 1.064	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-90_beta_0.2.pcm	 0.566	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_90_beta_0.2.pcm	 0.174	 1.048	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-90_beta_0.3.pcm	 0.524	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_90_beta_0.3.pcm	 0.434	 1.070	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-90_beta_0.4.pcm	 0.805	 1.121	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_90_beta_0.4.pcm	 0.566	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_4_degree_-90_beta_0.5.pcm	 0.641	 1.095	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_0_beta_0.2.pcm	 0.457	 1.073	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_0_beta_0.3.pcm	 3.553	 3.626	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_0_beta_0.4.pcm	 0.359	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-15_beta_0.2.pcm	 0.055	 1.040	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_15_beta_0.2.pcm	 0.138	 1.045	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-15_beta_0.3.pcm	 0.589	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_15_beta_0.3.pcm	 0.622	 1.093	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-15_beta_0.4.pcm	 0.546	 1.083	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_15_beta_0.4.pcm	 0.260	 1.054	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-30_beta_0.2.pcm	 0.403	 1.067	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_30_beta_0.2.pcm	 0.184	 1.048	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-30_beta_0.3.pcm	 0.451	 1.072	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_30_beta_0.3.pcm	 0.367	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-30_beta_0.4.pcm	 0.673	 1.100	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_30_beta_0.4.pcm	 0.459	 1.073	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-45_beta_0.2.pcm	 0.455	 1.072	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_45_beta_0.2.pcm	 0.388	 1.065	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-45_beta_0.3.pcm	 0.608	 1.091	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_45_beta_0.3.pcm	 0.566	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-45_beta_0.4.pcm	 0.515	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_45_beta_0.4.pcm	 0.528	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-60_beta_0.2.pcm	 0.661	 1.098	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_60_beta_0.2.pcm	 0.315	 1.059	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-60_beta_0.3.pcm	 0.613	 1.091	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_60_beta_0.3.pcm	 0.647	 1.096	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-60_beta_0.4.pcm	 0.673	 1.100	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_60_beta_0.4.pcm	 0.360	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-75_beta_0.2.pcm	 0.247	 1.053	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_75_beta_0.2.pcm	 0.464	 1.073	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-75_beta_0.3.pcm	 0.388	 1.065	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_75_beta_0.3.pcm	 0.394	 1.066	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-75_beta_0.4.pcm	 0.590	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_75_beta_0.4.pcm	 0.527	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-90_beta_0.2.pcm	 0.166	 1.047	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_90_beta_0.2.pcm	 0.109	 1.043	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-90_beta_0.3.pcm	 0.384	 1.065	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_90_beta_0.3.pcm	 0.417	 1.068	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_-90_beta_0.4.pcm	 0.716	 1.106	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_5_degree_90_beta_0.4.pcm	 0.617	 1.092	 16000	nb
